      0.1000000    -18.5095215  10107.3874505
      0.1000000    -18.5034180  10172.7864164
      0.1000000    -18.4973145  10238.5613282
      0.1000000    -18.4912109  10304.7140070
      0.1000000    -18.4851074  10371.2462809
      0.1000000    -18.4790039  10438.1599843
      0.1000000    -18.4729004  10505.4569584
      0.1000000    -18.4667969  10573.1390509
      0.1000000    -18.4606934  10641.2081160
      0.1000000    -18.4545898  10709.6660148
      0.1000000    -18.4484863  10778.5146149
      0.1000000    -18.4423828  10847.7557903
      0.1000000    -18.4362793  10917.3914220
      0.1000000    -18.4301758  10987.4233973
      0.1000000    -18.4240723  11057.8536104
      0.1000000    -18.4179688  11128.6839620
      0.1000000    -18.4118652  11199.9163595
      0.1000000    -18.4057617  11271.5527170
      0.1000000    -18.3996582  11343.5949551
      0.1000000    -18.3935547  11416.0450013
      0.1000000    -18.3874512  11488.9047895
      0.1000000    -18.3813477  11562.1762605
      0.1000000    -18.3752441  11635.8613617
      0.1000000    -18.3691406  11709.9620472
      0.1000000    -18.3630371  11784.4802778
      0.1000000    -18.3569336  11859.4180209
      0.1000000    -18.3508301  11934.7772508
      0.1000000    -18.3447266  12010.5599483
      0.1000000    -18.3386230  12086.7681011
      0.1000000    -18.3325195  12163.4037034
      0.1000000    -18.3264160  12240.4687562
      0.1000000    -18.3203125  12317.9652675
      0.1000000    -18.3142090  12395.8952517
      0.1000000    -18.3081055  12474.2607299
      0.1000000    -18.3020020  12553.0637303
      0.1000000    -18.2958984  12632.3062874
      0.1000000    -18.2897949  12711.9904429
      0.1000000    -18.2836914  12792.1182449
      0.1000000    -18.2775879  12872.6917485
      0.1000000    -18.2714844  12953.7130154
      0.1000000    -18.2653809  13035.1841141
      0.1000000    -18.2592773  13117.1071199
      0.1000000    -18.2531738  13199.4841149
      0.1000000    -18.2470703  13282.3171880
      0.1000000    -18.2409668  13365.6084348
      0.1000000    -18.2348633  13449.3599578
      0.1000000    -18.2287598  13533.5738660
      0.1000000    -18.2226562  13618.2522757
      0.1000000    -18.2165527  13703.3973096
      0.1000000    -18.2104492  13789.0110972
      0.1000000    -18.2043457  13875.0957751
      0.1000000    -18.1982422  13961.6534864
      0.1000000    -18.1921387  14048.6863813
      0.1000000    -18.1860352  14136.1966164
      0.1000000    -18.1799316  14224.1863556
      0.1000000    -18.1738281  14312.6577692
      0.1000000    -18.1677246  14401.6130346
      0.1000000    -18.1616211  14491.0543360
      0.1000000    -18.1555176  14580.9838642
      0.1000000    -18.1494141  14671.4038170
      0.1000000    -18.1433105  14762.3163990
      0.1000000    -18.1372070  14853.7238217
      0.1000000    -18.1311035  14945.6283034
      0.1000000    -18.1250000  15038.0320690
      0.1000000    -18.1188965  15130.9373506
      0.1000000    -18.1127930  15224.3463869
      0.1000000    -18.1066895  15318.2614234
      0.1000000    -18.1005859  15412.6847127
      0.1000000    -18.0944824  15507.6185139
